id,name,size,proof,abv,spirit_type,brand_id,popularity,image_url,avg_msrp,fair_price,shelf_price,total_score,wishlist_count,vote_count,bar_count,ranking
11035,Tito's Handmade Vodka,750,80.0,40.0,Vodka,1541.0,1860.0,images/11035.jpg,19.64,22.79,22.18,1070,87,304,679,365
19556,Kentucky Owl Takumi Edition,750,100.0,50.0,Bourbon,779.0,1800.0,images/19556.jpg,142.48,145.32,147.18,1070,61,314,695,365
1130,WhistlePig 10 Year Straight Rye,750,100.0,50.0,Rye,3549.0,200.0,images/1130.jpg,82.45,96.44,95.97,1065,115,295,655,367
18883,Barrell Vantage,750,114.0,57.0,Whiskey,146.0,200.0,images/18883.jpg,87.46,95.43,91.49,1060,99,275,686,368
2363,W.B. Saffell,375,,53.5,Bourbon,191.0,,images/2363.jpg,49.97,59.47,58.14,1059,82,279,698,369
18708,High West Midwinter Nights Dram Act 10 Scene 1: The Encore,750,99.0,49.5,Rye,350.0,200.0,images/18708.jpg,150.0,155.83,173.32,1052,107,374,571,370
17063,Yellowstone Limited Edition 2021,750,101.0,50.5,Bourbon,272.0,600.0,images/17063.jpg,99.99,118.49,173.99,1050,211,395,444,371
4857,Bernheim Original Kentucky Straight Wheat Whiskey,750,90.0,45.0,Whiskey,916.0,1700.0,images/4857.jpg,29.9,38.72,40.32,1047,120,275,652,372
2028,Jack Daniel's Single Barrel Eric Church,750,94.0,47.0,Whiskey,231.0,1800.0,images/2028.jpg,54.97,133.4,329.82,1046,286,350,410,373
993,High West Rendezvous Rye,750,92.0,46.0,Rye,350.0,200.0,images/993.jpg,68.7,74.45,74.85,1046,107,284,655,373
18110,Evan Williams Single Barrel Vintage 2012,750,86.6,43.3,Bourbon,167.0,600.0,images/18110.jpg,28.75,35.19,39.02,1046,174,257,615,373
19594,Thirteenth Colony Distilleries Southern Bourbon Whiskey,750,95.0,47.5,Bourbon,25.0,200.0,images/19594.jpg,35.0,47.72,46.19,1045,85,280,680,376
2753,WhistlePig 10 Year Single Barrel,750,117.8,58.9,Rye,3549.0,200.0,images/2753.jpg,88.94,106.16,111.08,1037,124,235,678,377
2973,Knob Creek Rye,750,100.0,50.0,Rye,189.0,200.0,images/2973.jpg,34.38,41.77,37.16,1035,81,240,714,378
2592,Barrell Bourbon Single Barrel,750,120.0,60.0,Bourbon,146.0,1980.0,images/2592.jpg,98.56,107.76,110.39,1034,329,313,392,379
41054,Heaven Hill: Grain to Glass - Wheated Bourbon,750,121.0,60.5,Bourbon,430.0,100051.0,images/41054.jpg,99.0,118.93,178.73,1031,215,253,563,380
858,Ezra Brooks Distiller's Collection,750,107.0,53.5,Bourbon,324.0,200.0,images/858.jpg,38.31,41.54,41.82,1030,50,257,723,381
17158,Blue Note Crossroads,750,100.0,50.0,Bourbon,3068.0,200.0,images/17158.jpg,40.99,55.93,44.16,1030,94,285,651,381
651,Willett Pot Still Reserve Bourbon,1750,94.0,47.0,Bourbon,2986.0,,images/651.jpg,112.49,134.22,113.29,1028,63,312,653,383
5029,Noble Oak Double Oak Bourbon,750,90.0,45.0,Bourbon,507.0,200.0,images/5029.jpg,33.11,40.52,34.39,1027,82,302,643,384
20575,Old Fitzgerald 10 Year,750,100.0,50.0,Bourbon,234.0,,images/20575.jpg,144.98,221.85,354.82,1027,132,371,524,384
2833,Basil Hayden's Bourbon,375,80.0,40.0,Bourbon,330.0,80.0,images/2833.jpg,21.92,41.74,24.05,1024,63,292,669,386
4709,Woodinville Straight Bourbon,750,90.0,45.0,Bourbon,556.0,200.0,images/4709.jpg,39.17,58.44,57.15,1021,104,250,667,387
32083,Blood Oath Pact No. 10,750,,49.3,Bourbon,849.0,100046.0,images/32083.jpg,129.99,211.55,196.32,1018,114,197,707,388
18138,Booker's Bourbon 2022-01 Ronnie’s Batch,750,124.0,62.0,Bourbon,647.0,200.0,images/18138.jpg,89.99,116.24,194.99,1009,60,247,702,389
17611,Widow Jane The Vaults 15 Year,750,99.0,49.5,Bourbon,295.0,1800.0,images/17611.jpg,224.98,294.52,258.16,1000,379,260,361,390
27160,Larceny Barrel Proof A124,750,124.2,62.1,Bourbon,587.0,100028.0,images/27160.jpg,59.99,84.69,79.16,1000,41,89,870,390
53003,Stagg 24C,750,128.9,64.45,,,,images/53003.jpg,65.0,242.72,816.33,1026,128,343,555,390
19883,Evan Williams Bottled in Bond Green Label,750,100.0,50.0,Bourbon,167.0,200.0,images/19883.jpg,15.0,28.09,19.99,996,89,246,661,392
17905,Angel's Envy Rye Caribbean Rum Cask,750,100.0,50.0,Rye,96.0,200.0,images/17905.jpg,74.99,101.29,95.99,995,109,255,631,393
18440,Heaven’s Door Decade Series 10 Year Release 1,750,100.0,50.0,Bourbon,299.0,200.0,images/18440.jpg,99.0,98.96,98.85,995,55,267,673,393
2192,Sazerac Rye 18 Year,750,90.0,45.0,Rye,705.0,100.0,images/2192.jpg,104.13,532.86,1907.83,994,556,270,168,395
726,Macallan 12 Year Double Cask,750,86.0,43.0,Scotch,275.0,200.0,images/726.jpg,64.77,92.88,78.49,993,86,267,640,396
4789,Rabbit Hole Heigold,750,95.0,47.5,Bourbon,573.0,200.0,images/4789.jpg,62.47,68.6,66.99,988,97,254,637,397
18521,Frank August Small Batch Bourbon,750,100.0,50.0,Bourbon,3794.0,200.0,images/18521.jpg,68.99,95.06,77.16,986,113,247,626,398
16248,Kirkland Signature Small Batch,1000,92.0,46.0,Bourbon,1118.0,,images/16248.jpg,27.99,29.38,33.55,985,30,200,755,399
27294,Booker’s  Springfield Batch 2024-01,750,124.5,62.25,Bourbon,647.0,100028.0,images/27294.jpg,90.0,121.89,116.19,984,49,127,808,400
20206,Larceny Small Batch,750,,46.0,Bourbon,587.0,,images/20206.jpg,27.49,38.99,31.99,984,33,277,674,400
3616,Skrewball Peanut Butter Whiskey,750,70.0,35.0,Whiskey,719.0,200.0,images/3616.jpg,29.77,38.96,34.11,984,45,216,723,400
39325,"Booker's 7 Year ""The Beam House Batch"" - 2024",750,,62.3,Bourbon,647.0,100033.0,images/39325.jpg,95.99,131.16,189.99,980,92,52,836,403
17378,Elijah Craig Barrel Proof Batch B521,750,118.0,59.0,Bourbon,2.0,1200.0,images/17378.jpg,69.97,83.14,122.66,980,82,232,666,403
4496,Jefferson's Reserve Twin Oak Barrel,750,90.2,45.1,Bourbon,9035.0,200.0,images/4496.jpg,78.83,97.71,91.66,974,96,248,630,405
19147,Jack Daniel’s Twice Barreled Special Release 2022 American Single Malt Finished in Oloroso Sherry Casks,750,107.3,53.65,Whiskey,231.0,200.0,images/19147.jpg,70.0,113.08,242.32,973,165,261,547,406
48295,Booker’s Bourbon 2024-03,750,130.3,65.15,Bourbon,647.0,100038.0,images/48295.jpg,99.99,135.62,114.99,973,86,193,694,406
39943,Heaven Hill Grain to Glass-Rye,750,123.2,61.6,Whiskey,430.0,100051.0,images/39943.jpg,99.0,106.43,128.73,969,102,228,639,408
16050,Garrison Brothers Balmorhea Bourbon,750,115.0,57.5,Bourbon,3880.0,200.0,images/16050.jpg,168.16,186.15,185.83,969,125,296,548,408
567,Woodford Reserve Rye,750,90.4,45.2,Rye,2004.0,200.0,images/567.jpg,36.34,51.17,43.92,967,59,213,695,410
49176,Penelope Estate Collection Private Select 9 Year,750,101.2,50.6,Bourbon,2817.0,100069.0,images/49176.jpg,79.99,122.17,179.99,967,173,182,612,410
14303,Elijah Craig Barrel Proof Batch C917,750,131.0,65.5,Bourbon,2.0,1200.0,images/14303.jpg,62.48,98.07,89.99,964,281,337,346,412
13891,Blue Spot 7 Year Batch 3,700,,58.9,Whisky,8935.0,1800.0,images/13891.jpg,109.99,152.28,304.49,962,178,355,429,413
17399,Elijah Craig Barrel Proof Batch A121,750,124.0,62.0,Bourbon,2.0,1200.0,images/17399.jpg,69.97,86.86,117.86,958,110,246,602,414
1286,Shenk's Homestead Sour Mash Whiskey 2022 Release,750,91.0,45.5,Whiskey,3854.0,200.0,images/1286.jpg,99.97,121.62,186.56,957,123,331,503,415
3208,The Balvenie Double Wood 12 year,750,,43.0,Single Malt Scotch Whisky,337.0,200.0,images/3208.jpg,65.96,85.27,72.28,957,119,237,601,415
17862,Evan Williams Single Barrel Vintage 2013,750,86.6,43.3,Bourbon,167.0,600.0,images/17862.jpg,28.75,33.13,46.25,956,95,204,657,417
17064,Jack Daniel's Bottled in Bond,1000,100.0,50.0,Whiskey,231.0,600.0,images/17064.jpg,37.99,56.2,98.11,954,107,295,552,418
1786,Knob Creek Single Barrel Rye,750,115.0,57.5,Rye,189.0,200.0,images/1786.jpg,54.77,79.14,58.82,954,39,221,694,418
11663,Clase Azul Reposado,750,80.0,40.0,Tequila,1344.0,200.0,images/11663.jpg,122.7,194.98,181.7,952,110,299,543,420
20692,Maker's Mark Cellar Aged 2023 Release,750,115.0,57.5,Bourbon,333.0,,images/20692.jpg,159.98,225.15,458.16,952,263,332,357,420
17101,"Booker's 6 Year ""Tagalong Batch"" - 2021",750,,63.95,Bourbon,647.0,200.0,images/17101.jpg,90.0,126.1,205.83,950,93,256,601,422
16879,Still Austin Bourbon The Musician,750,98.0,49.0,Bourbon,3145.0,600.0,images/16879.jpg,45.99,62.7,57.24,947,139,227,581,423
43333,Shenks Homstead Sour Mash Whiskey - 2024 Release,750,91.2,45.6,Whiskey,3854.0,100034.0,images/43333.jpg,169.0,224.96,209.99,947,118,194,635,423
12408,Don Julio 1942,750,,40.0,Tequila,1592.0,200.0,images/12408.jpg,142.46,190.43,175.96,944,96,292,556,425
13979,Old Fitzgerald 14 Year - Fall 2020,750,100.0,50.0,Bourbon,234.0,1700.0,images/13979.jpg,132.48,252.23,611.49,935,585,212,138,426
3097,Elijah Craig 23 Year Single Barrel,750,90.0,45.0,Bourbon,2.0,1700.0,images/3097.jpg,199.98,476.63,1304.99,930,665,220,45,427
4622,Hibiki Harmony,750,86.0,43.0,Whiskey,484.0,200.0,images/4622.jpg,79.99,101.34,94.42,930,127,257,546,427
16502,George Remus Straight Bourbon Whiskey,750,94.0,47.0,Bourbon,586.0,200.0,images/16502.jpg,39.96,44.94,40.1,930,95,257,578,427
413,Evan Williams Black Label,750,86.0,43.0,Bourbon,167.0,10000.0,images/413.jpg,13.98,18.38,16.66,929,99,478,352,430
3956,Belle Meade Bourbon,750,90.4,45.2,Bourbon,154.0,100.0,images/3956.jpg,48.72,51.57,60.13,927,99,218,610,431
20813,2XO American Oak Oak Series Kentucky Straight Bourbon,750,92.0,46.0,Bourbon,4542.0,,images/20813.jpg,49.96,64.42,50.66,923,47,257,619,432
1693,Very Old Barton 6 Year 100 Proof,750,100.0,50.0,Bourbon,250.0,200.0,images/1693.jpg,13.95,16.98,18.58,917,101,204,612,433
1753,Chattanooga Whiskey Experimental Single Barrel 75,750,102.0,51.0,Bourbon,3436.0,1700.0,images/1753.jpg,48.99,49.34,50.39,917,179,267,471,433
18439,Four Roses Single Barrel Barrel Proof OESV,750,110.0,55.0,Bourbon,148.0,200.0,images/18439.jpg,80.0,123.39,201.83,910,94,178,638,435
17547,Larceny Barrel Proof Batch C921,750,,61.3,Bourbon,587.0,200.0,images/17547.jpg,49.99,64.12,106.49,894,69,246,579,436
46347,Jack Daniel's Coy Hill Barrelhouse 8 2024 Special Release Single Barrel Whiskey,750,135.0,67.5,Whiskey,231.0,100062.0,images/46347.jpg,79.99,252.21,549.99,893,381,222,290,437
19658,Old Elk Cigar Cut,750,110.6,55.3,Bourbon,252.0,0.0,images/19658.jpg,124.98,137.21,142.83,891,92,288,511,438
1730,Old Fitzgerald 15 Year,750,100.0,50.0,Bourbon,234.0,1700.0,images/1730.jpg,149.97,290.14,583.0,888,651,158,79,439
2419,Crown Royal Regal Apple,750,70.0,35.0,Canadian Whisky,182.0,1700.0,images/2419.jpg,26.7,32.37,28.66,888,55,191,642,439
6462,Hendrick's Gin,750,88.0,44.0,Gins,1074.0,1996.0,images/6462.jpg,37.97,40.56,39.13,884,116,310,458,441
15345,King Of Kentucky,750,125.8,62.9,Whiskey,6734.0,200.0,images/15345.jpg,249.99,386.68,407.08,878,426,357,95,442
2670,Michter's Limited Release Toasted Barrel Strength,750,110.0,55.0,Bourbon,405.0,200.0,images/2670.jpg,79.15,146.87,339.85,877,360,234,283,443
4859,Tincup American Whiskey 10 Year,750,84.0,42.0,Whiskey,731.0,200.0,images/4859.jpg,52.46,66.55,53.49,873,110,205,558,444
145,Barrell Bourbon Infinite Barrel Project,750,130.0,65.0,Bourbon,146.0,1980.0,images/145.jpg,64.41,67.63,77.28,872,258,315,299,445
4864,Glenfiddich Single Malt Scotch Whiskey 12 Years,750,80.0,40.0,Scotch,335.0,1980.0,images/4864.jpg,49.59,59.28,50.28,868,151,221,496,446
19569,Redwood Empire Lost Monarch Cask Strength,750,117.0,58.5,Whiskey,445.0,200.0,images/19569.jpg,70.0,86.22,79.58,867,116,174,577,447
17420,Elijah Craig 1991 20 Year Single Barrel #42,750,,45.0,Bourbon,2.0,1960.0,images/17420.jpg,159.99,831.74,2846.99,864,574,276,14,448
363,Jim Beam Double Oak,750,86.0,43.0,Bourbon,247.0,200.0,images/363.jpg,22.9,28.12,25.74,862,71,225,566,449
1297,Russell's Reserve 6 Years Rye,750,90.0,45.0,Rye,496.0,200.0,images/1297.jpg,41.26,48.3,48.16,854,90,186,578,450
17126,Old Bardstown Bottled in Bond,750,100.0,50.0,Bourbon,820.0,200.0,images/17126.jpg,19.99,22.16,23.67,854,67,196,591,450
17354,George Dickel x Leopold Brothers Collaboration,750,100.0,50.0,Whiskey,486.0,1800.0,images/17354.jpg,109.98,126.61,120.79,851,73,293,485,452
2128,Balvenie 14 Year Caribbean Cask,750,86.0,43.0,Scotch,337.0,200.0,images/2128.jpg,83.95,100.48,99.62,848,111,218,519,453
45695,Little Book The Infinite I 2024,750,120.0,60.0,Bourbon,823.0,100056.0,images/45695.jpg,199.99,283.51,324.99,845,145,209,491,454
18872,Old Forester Birthday Bourbon 2022,750,96.0,48.0,Bourbon,152.0,200.0,images/18872.jpg,149.99,403.53,1046.42,844,273,289,282,455
2433,Glenlivet 12 Year,750,80.0,40.0,Scotch,315.0,1996.0,images/2433.jpg,48.53,52.81,53.69,842,150,241,451,456
18356,Stagg Jr. Batch 15,750,,65.55,Bourbon,8803.0,100036.0,images/18356.jpg,53.3,249.2,263.45,840,157,184,499,457
16995,Bardstown Discovery Series No. 5,750,104.7,52.35,Bourbon,778.0,1980.0,images/16995.jpg,134.97,167.84,192.61,838,291,299,248,458
16458,Castle & Key Restoration Rye,750,103.0,51.5,Rye,2983.0,600.0,images/16458.jpg,42.99,44.06,47.26,831,49,195,587,459
34209,Larceny Barrel Proof - Batch B524,750,125.4,62.7,Bourbon,587.0,100032.0,images/34209.jpg,59.95,89.4,62.46,830,73,137,620,460
20519,Jack Daniel’s Twice Barreled Tennessee Rye 2023 Special Release,750,100.0,50.0,Rye,231.0,,images/20519.jpg,69.97,133.85,325.49,826,52,313,461,461
17389,Redwood Empire Rocket Top BIB Rye,750,100.0,50.0,Rye,445.0,200.0,images/17389.jpg,69.99,84.93,87.15,825,133,202,490,462
4631,Evan Williams Single Barrel Vintage 1988,750,86.0,43.0,Bourbon,167.0,200.0,images/4631.jpg,28.68,42.32,49.99,822,145,255,422,463
5151,Bulleit 12 Year Rye,750,92.0,46.0,Rye,415.0,100026.0,images/5151.jpg,51.63,70.95,55.97,821,150,177,494,464
19555,Redwood Empire Emerald Giant Cask Strength,750,117.0,58.5,Rye,445.0,200.0,images/19555.jpg,70.0,81.07,78.59,821,114,160,547,464
17264,New Riff 6 Year Malted Rye,750,100.0,50.0,Rye,254.0,200.0,images/17264.jpg,59.99,82.22,80.56,818,85,179,554,466
3562,Van Winkle Family Reserve 13 Year Rye,750,95.6,47.8,Rye,370.0,200.0,images/3562.jpg,134.89,518.88,1757.32,812,375,230,207,467
44603,Maker's Mark Cellar Aged 2024 Release,750,,59.65,Bourbon,333.0,100046.0,images/44603.jpg,174.99,330.08,551.99,812,279,186,347,467
19812,George T. Stagg 2022 Release,750,,69.35,Bourbon,352.0,1400.0,images/19812.jpg,99.0,461.1,1251.59,811,279,234,298,469
3884,Johnnie Walker Black Label,750,80.0,40.0,Scotch,213.0,100.0,images/3884.jpg,38.82,47.86,44.27,811,58,165,588,469
22361,Elijah Craig Barrel Proof A124,750,119.0,59.5,Bourbon,2.0,,images/22361.jpg,74.99,94.63,92.81,808,26,62,720,471
17261,Wild Turkey Master's Keep One,750,101.0,50.5,Bourbon,191.0,200.0,images/17261.jpg,177.49,254.64,374.05,806,206,288,312,472
20518,RD One Bourbon Brazilian Amburana Wood Finish,750,110.0,55.0,Bourbon,4107.0,,images/20518.jpg,69.99,83.35,71.59,804,72,187,545,473
21216,Basil Hayden's 10 Year Bourbon,750,80.0,40.0,Bourbon,330.0,,images/21216.jpg,52.48,109.66,77.49,791,38,184,569,474
28334,Redwood Empire Screaming Titan,750,96.0,48.0,Bourbon,445.0,100049.0,images/28334.jpg,89.99,117.24,93.28,790,114,111,565,475
17356,Woodford Reserve Five-Malt Stouted Mash - 2021,750,,45.2,Bourbon,2004.0,200.0,images/17356.jpg,129.99,144.78,189.16,789,73,277,439,476
20824,Shenk’s Homestead Sour Mash Whiskey 2023 Release,750,91.0,45.5,Bourbon,3854.0,,images/20824.jpg,109.98,137.18,199.98,788,73,202,513,477
5208,Ancient Age,750,80.0,40.0,Bourbon,93.0,100.0,images/5208.jpg,11.89,14.3,15.24,783,75,190,518,478
1533,J.T.S. Brown BIB Bourbon,750,100.0,50.0,Bourbon,4310.0,200.0,images/1533.jpg,14.31,17.8,16.82,783,111,195,477,478
14242,Wild Turkey 101 Rye,750,101.0,50.5,Rye,191.0,200.0,images/14242.jpg,26.97,27.71,27.99,782,55,193,534,480
18042,Stagg Jr. - Batch #16,750,131.0,65.5,Bourbon,3640.0,200.0,images/18042.jpg,53.3,139.68,367.16,781,67,237,477,481
4723,Jameson Black Barrel,750,80.0,40.0,Irish Whiskey,214.0,80.0,images/4723.jpg,39.16,49.99,40.89,780,72,176,532,482
18002,Evan Williams Single Barrel Vintage 2014,750,86.6,43.3,Bourbon,167.0,200.0,images/18002.jpg,28.75,55.34,135.11,778,44,157,577,483
149,Woodford Reserve Double Oaked,375,90.4,45.2,Bourbon,2004.0,,images/149.jpg,29.39,49.68,31.03,777,54,226,497,484
2371,Old Grand Dad,750,80.0,40.0,Bourbon,793.0,1880.0,images/2371.jpg,17.79,21.21,26.66,774,118,243,413,485
3213,Breckenridge Bourbon Whiskey,750,86.0,43.0,Bourbon,502.0,200.0,images/3213.jpg,44.08,49.93,45.49,774,79,191,504,485
46278,Old Forester Birthday Bourbon 2024,750,107.0,53.5,Bourbon,152.0,100048.0,images/46278.jpg,199.99,479.79,1049.5,774,364,190,220,485
3672,Angel's Envy Cask Strength,750,119.3,59.65,Bourbon,96.0,100.0,images/3672.jpg,218.73,226.76,250.83,770,217,244,309,488
32717,Jim Beam Black 7 Year,750,90.0,45.0,Bourbon,247.0,100026.0,images/32717.jpg,25.0,35.76,26.49,769,75,134,560,489
42831,Bomberger’s Declaration 2024 Release,750,108.0,54.0,,,,images/42831.jpg,,212.8,268.74,775,131,153,491,489
19466,Peerless Double Oak Rye,750,110.0,55.0,Rye,163.0,200.0,images/19466.jpg,114.99,144.83,132.49,763,84,213,466,490
17156,George Remus Single Barrel,750,121.9,60.95,Bourbon,586.0,200.0,images/17156.jpg,54.99,73.06,66.49,762,68,180,514,491
17900,Smoke Wagon Straight Bourbon Halloween Edition,750,92.0,46.0,Bourbon,2808.0,200.0,images/17900.jpg,39.99,42.55,40.59,760,24,178,558,492
19223,Old Fitzgerald 19 Year - Fall 2022,750,100.0,50.0,Bourbon,234.0,200.0,images/19223.jpg,239.97,438.87,1045.98,760,122,302,336,492
1355,Nikka Coffey Grain Japanese Whisky,750,90.0,45.0,Japanese Whisky,378.0,1940.0,images/1355.jpg,70.92,76.44,75.66,760,145,185,430,492
17500,Yellowstone Select Landmark Edition,750,93.0,46.5,Bourbon,272.0,200.0,images/17500.jpg,39.97,45.48,43.59,755,27,180,548,495
19811,Penelope Double Cask Finish - Rio,750,98.0,49.0,Bourbon,2817.0,200.0,images/19811.jpg,90.0,139.16,286.64,752,150,266,336,496
20648,Penelope Barrel Strength Private Select - 4 Grain - 9 Yr,750,109.0,54.5,Bourbon,2817.0,,images/20648.jpg,79.98,90.02,80.48,752,43,155,554,496
13581,Four Roses 2020 Limited Edition Small Batch OESV,750,111.4,55.7,Bourbon,148.0,1700.0,images/13581.jpg,174.97,276.44,518.25,752,438,195,119,496
12152,Fortaleza Reposado Tequila,750,80.0,40.0,,,,images/12152.jpg,57.95,110.2,62.58,761,107,177,477,497
17644,Knob Creek 9 Year,1750,100.0,50.0,Bourbon,189.0,600.0,images/17644.jpg,44.99,60.37,67.79,748,88,204,456,499
20789,Lux Row Four Grain Double Single Barrel,750,115.0,57.5,Bourbon,10099.0,,images/20789.jpg,79.97,106.78,79.99,745,33,199,513,500
